﻿data;evento;evento_key;codigo_evento;tipo_evento;oficial;abrangencia;territorio;cidade;periodicidade;nivel_impacto;janela_ativacao;momento_no_ano;abordagem_editorial;cta_sugerido;canais_sugeridos;formato_sugerido;tags_editoriais;score_relevancia;score_editorial;descricao_ai;origem_ai;curiosidade_ai
23/07/2026;Dia do Guarda Rodoviário;dia_do_guarda_rodoviario;GUARDA_RODOVIARIO;cultural;False;national;BR;;annual;peak;DIA_DO_GUARDA_RODOVI_RIO;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0;O Dia do Guarda Rodoviário, comemorado em 23 de julho, é uma data que homenageia os profissionais responsáveis pela segurança nas estradas e rodovias do Brasil. Esses agentes desempenham um papel crucial na fiscalização do trânsito, prevenção de acidentes e orientação aos motoristas, contribuindo para a segurança viária e a proteção de vidas. A data é uma oportunidade para reconhecer a importância do trabalho desses profissionais e promover campanhas de conscientização sobre a segurança nas estradas.;Não há informações disponíveis sobre a origem específica da data.;O trabalho dos guardas rodoviários é fundamental, especialmente em um país como o Brasil, onde o transporte rodoviário é a principal forma de deslocamento de pessoas e mercadorias.
23/07/2026;Dia de Santa Brígida;dia_de_santa_brigida;SANTA_BRIGIDA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia de Santa Brígida, celebrado em 23 de julho, é uma data importante para os católicos, especialmente na Irlanda, onde a santa é considerada a padroeira do país. Santa Brígida, também conhecida como Brígida de Kildare, foi uma monja, abadessa e fundadora de mosteiros no século V. Sua vida é marcada por atos de caridade e milagres, e ela é vista como um símbolo de força e fé feminina. A data é celebrada com missas e festividades que destacam sua contribuição à Igreja e à sociedade.;A devoção a Santa Brígida remonta ao século VI, quando sua vida e obras começaram a ser documentadas, tornando-se um ícone da espiritualidade irlandesa.;Além de ser padroeira da Irlanda, Santa Brígida também é considerada uma das santas mais importantes da tradição cristã, sendo venerada em várias partes do mundo.
24/07/2026;Dia Internacional do Autocuidado;dia_internacional_do_autocuidado;AUTOCUIDADO;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0;O Dia Internacional do Autocuidado, celebrado em 24 de julho, é uma data que visa promover a importância do autocuidado na saúde e bem-estar das pessoas. Este dia incentiva a prática de hábitos saudáveis, como alimentação equilibrada, atividade física, saúde mental e emocional, além de reforçar a necessidade de cuidar de si mesmo como parte fundamental da vida cotidiana. A data busca conscientizar sobre a responsabilidade individual em relação à saúde, destacando que o autocuidado é essencial para prevenir doenças e melhorar a qualidade de vida.;O Dia Internacional do Autocuidado foi estabelecido pela Organização Mundial da Saúde (OMS) para incentivar a população a adotar práticas que promovam a saúde e o bem-estar.;O autocuidado é reconhecido como uma estratégia importante para a promoção da saúde, especialmente em tempos de estresse e desafios emocionais.
24/07/2026;Dia de São Charbel Makhlouf;dia_de_sao_charbel_makhlouf;SAO_CHARBEL_MAKHLOUF;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia de São Charbel Makhlouf, celebrado em 24 de julho, homenageia o monge libanês que se tornou um símbolo de fé e espiritualidade. Nascido em 1828, Charbel viveu uma vida de reclusão e devoção, dedicando-se à oração e à meditação. Ele é conhecido por seus milagres e pela intercessão junto a Deus, atraindo fiéis de diversas partes do mundo, especialmente do Líbano e da comunidade maronita. A data é marcada por celebrações religiosas, missas e peregrinações em sua homenagem.;A canonização de São Charbel ocorreu em 1977 pelo Papa Paulo VI, consolidando sua importância no catolicismo, especialmente entre os cristãos orientais.;São Charbel é considerado um dos santos mais populares entre os maronitas e é frequentemente invocado para curas e milagres.
24/07/2026;Dia Nacional do Suinocultor;dia_nacional_do_suinocultor;SUINOCULTOR;cultural;False;national;BR;;annual;peak;DIA_NACIONAL_DO_SUINOCULTOR;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0;O Dia Nacional do Suinocultor, celebrado em 24 de julho, é uma data que visa reconhecer e valorizar o trabalho dos suinocultores no Brasil. A suinocultura é uma atividade econômica significativa, contribuindo para a produção de carne suína, uma das mais consumidas no país. Este dia é uma oportunidade para promover a conscientização sobre a importância da suinocultura para a segurança alimentar e a economia rural.;A data foi instituída para homenagear os profissionais que se dedicam à criação de suínos, destacando a relevância dessa atividade no agronegócio brasileiro.;O Brasil é um dos maiores produtores e exportadores de carne suína do mundo, refletindo a importância da suinocultura para a economia nacional.
24/07/2026;Dia da Tequila;dia_da_tequila;TEQUILA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia da Tequila, celebrado em 24 de julho, é uma data que homenageia a bebida tradicional mexicana, reconhecida mundialmente por sua produção artesanal e cultural. A tequila é feita a partir da planta de agave azul, principalmente na região de Tequila, no México. Este dia é uma oportunidade para promover a cultura mexicana, celebrar a herança da bebida e incentivar o consumo responsável.;A data foi estabelecida para reconhecer a importância da tequila na cultura mexicana e sua contribuição para a economia local. Em 2006, a tequila foi registrada como uma Denominação de Origem, o que garante sua autenticidade e qualidade.;A tequila é uma das bebidas alcoólicas mais consumidas no mundo e possui diferentes tipos, como blanco, reposado e añejo, dependendo do tempo de envelhecimento.
25/07/2026;Dia Mundial de Prevenção do Afogamento;dia_mundial_de_prevencao_do_afogamento;PREVENCAO_DO_AFOGAMENTO;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0;O Dia Mundial de Prevenção do Afogamento, celebrado em 25 de julho, tem como objetivo aumentar a conscientização sobre a importância da segurança aquática e a prevenção de afogamentos. Este evento busca educar as pessoas sobre os riscos associados à água e promover medidas de segurança, especialmente em áreas onde o afogamento é uma causa significativa de morte, como em crianças e jovens. A data é uma oportunidade para governos, organizações e comunidades se unirem em campanhas de prevenção e treinamento em primeiros socorros.;A data foi estabelecida pela Organização Mundial da Saúde (OMS) e outras entidades para abordar a crescente preocupação com os afogamentos, que afetam milhões de pessoas anualmente em todo o mundo.;Estudos indicam que o afogamento é uma das principais causas de morte acidental, especialmente em países em desenvolvimento, onde o acesso a informações e recursos de segurança aquática é limitado.
25/07/2026;Dia do Colono;dia_do_colono;COLONO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia do Colono, celebrado em 25 de julho, é uma data que homenageia os trabalhadores rurais e a importância da agricultura para a economia e a cultura do Brasil. Essa comemoração é especialmente significativa em estados como Santa Catarina e Rio Grande do Sul, onde a colonização europeia teve um papel fundamental na formação da identidade local. O dia é marcado por festividades que valorizam a vida no campo, a produção agrícola e as tradições dos colonos.;A data foi instituída para reconhecer e valorizar o trabalho dos colonos que ajudaram a desenvolver a agricultura e a pecuária no Brasil, especialmente nas regiões sul e sudeste, onde a imigração europeia foi intensa no século XIX.;Em algumas cidades, o Dia do Colono é celebrado com desfiles, feiras de produtos agrícolas e eventos culturais que resgatam as tradições dos imigrantes.
25/07/2026;Dia do Escritor;dia_do_escritor;ESCRITOR;cultural;False;national;BR;;annual;peak;DIA_DO_ESCRITOR;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0;O Dia do Escritor é celebrado em 25 de julho e tem como objetivo homenagear os profissionais que dedicam suas vidas à escrita, seja em forma de literatura, jornalismo ou outras expressões escritas. A data é uma oportunidade para reconhecer a importância da literatura na cultura e na formação da sociedade, além de incentivar a leitura e a produção literária.;A escolha do dia 25 de julho remete à data de nascimento do escritor brasileiro Manuel Bandeira, um dos grandes nomes da poesia nacional, que influenciou gerações de escritores.;Além de homenagear os escritores, o Dia do Escritor também promove eventos literários, como feiras de livros e palestras, que visam aproximar o público da literatura.
25/07/2026;Dia da Imigração Alemã no Brasil;dia_da_imigracao_alema_no_brasil;IMIGRACAO_ALEMA_NO_BRASIL;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia da Imigração Alemã no Brasil, celebrado em 25 de julho, é uma data que homenageia a contribuição dos imigrantes alemães para a formação da sociedade e cultura brasileiras. A imigração alemã começou no século XIX, com a chegada dos primeiros grupos de colonos ao Brasil, especialmente nas regiões Sul e Sudeste. Esses imigrantes trouxeram suas tradições, costumes e conhecimentos, influenciando a agricultura, a indústria e a cultura local.;A data foi escolhida em referência à chegada do navio 'Hermann', que trouxe os primeiros imigrantes alemães ao Brasil em 1824, estabelecendo colônias em áreas como o Rio Grande do Sul e Santa Catarina.;Além de sua contribuição econômica, os imigrantes alemães também influenciaram a música, a culinária e as festas populares, como a Oktoberfest, que é uma das maiores celebrações da cultura alemã fora da Alemanha.
25/07/2026;Dia do Motorista;dia_do_motorista;MOTORISTA;cultural;False;national;BR;;annual;peak;DIA_DO_MOTORISTA;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0;O Dia do Motorista, celebrado em 25 de julho, é uma data que homenageia os profissionais que atuam na condução de veículos, seja no transporte de pessoas ou de cargas. Essa data é uma oportunidade para reconhecer a importância desses trabalhadores na mobilidade e na economia do país. Os motoristas desempenham um papel crucial na logística e na infraestrutura, garantindo que produtos cheguem a seus destinos e que as pessoas possam se deslocar com segurança.;A data foi escolhida em homenagem a São Cristóvão, considerado o padroeiro dos motoristas e viajantes, cuja festividade é celebrada no mesmo dia.;Em algumas regiões do Brasil, é comum que motoristas recebam bênçãos especiais em igrejas no Dia de São Cristóvão, como forma de proteção nas estradas.
25/07/2026;Dia da Mulher Negra Latina e Caribenha;dia_da_mulher_negra_latina_e_caribenha;MULHER_NEGRA_LATINA_E_CARIBENHA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia da Mulher Negra Latina e Caribenha, celebrado em 25 de julho, é uma data que visa reconhecer e valorizar a luta das mulheres negras na América Latina e no Caribe. Essa comemoração busca dar visibilidade às questões de raça, gênero e classe, além de promover a igualdade e os direitos das mulheres negras. É um momento de reflexão sobre as desigualdades enfrentadas por essas mulheres e de celebração de suas contribuições culturais e sociais.;A data foi estabelecida em 1992 durante o 1º Encontro de Mulheres Negras da América Latina e do Caribe, realizado em Santo Domingo, na República Dominicana. O evento teve como objetivo unir as vozes e experiências das mulheres negras da região, promovendo um espaço de diálogo e resistência.;O encontro que originou a data também resultou na criação da 'Declaração de Santo Domingo', um documento que reafirma o compromisso com a luta das mulheres negras e a promoção de seus direitos.
